team,season,adj_off_eff,adj_def_eff,adj_tempo,adj_em,efficiency_differential,seed
Memphis,1998,106.065,96.34,73.0737,9.72533,9.724999999999994,
Ball St.,1998,106.286,96.6059,72.4483,9.68036,9.680099999999996,
Florida,1998,105.809,96.1585,73.4805,9.6503,9.650499999999994,
Kansas St.,1998,105.824,96.2528,69.9033,9.5709,9.571200000000005,
Northern Arizona,1998,108.683,99.1432,67.5147,9.53999,9.539800000000014,
Fresno St.,1998,109.401,99.9175,76.2525,9.4835,9.483499999999992,
Utah St.,1998,108.735,99.3548,63.8166,9.38022,9.380200000000002,
Georgetown,1998,105.391,96.0607,68.5602,9.33069,9.330300000000008,
Butler,1998,103.297,94.2229,66.2885,9.07395,9.074100000000001,
Akron,1998,107.426,98.4085,69.3115,9.01797,9.017499999999998,
Alabama,1998,104.94,95.9652,67.6329,8.97453,8.974800000000002,
Louisville,1998,106.427,97.5614,70.5526,8.86551,8.8656,
Southwest Missouri St.,1998,108.111,99.2539,69.9283,8.85659,8.857100000000003,
UAB,1998,107.742,98.9939,72.2254,8.74856,8.748100000000008,
Santa Clara,1998,105.076,96.4359,69.9355,8.64016,8.64009999999999,
Mississippi St.,1998,106.842,98.2924,67.3329,8.55001,8.549599999999998,
Auburn,1998,104.566,96.0384,67.6865,8.52727,8.527600000000007,
Arizona St.,1998,108.923,100.446,77.6986,8.47661,8.477000000000004,
Providence,1998,102.774,94.3545,67.1433,8.41904,8.4195,
UNLV,1998,103.799,95.6371,69.1289,8.16218,8.161900000000003,
Creighton,1998,107.098,98.9687,72.5515,8.12974,8.1293,
Seton Hall,1998,106.513,98.419,66.8975,8.09418,8.094000000000008,
College of Charleston,1998,98.8264,90.791,64.9966,8.03537,8.03540000000001,
Toledo,1998,101.453,93.4398,68.8994,8.01337,8.013199999999998,
Villanova,1998,106.06,98.3406,68.576,7.71923,7.719400000000007,
Valparaiso,1998,110.358,102.695,65.7745,7.6627,7.663000000000011,
Missouri,1998,103.837,96.321,70.8007,7.51566,7.516000000000005,
Colorado St.,1998,106.433,98.9794,64.6585,7.45377,7.453600000000009,
Wisconsin,1998,100.697,93.3907,63.9268,7.30595,7.306300000000007,
Pepperdine,1998,103.38,96.2614,67.4287,7.11875,7.118600000000001,
Fairleigh Dickinson,1998,107.864,100.9,76.1074,6.96415,6.963999999999999,
William & Mary,1998,103.262,96.6118,69.0908,6.6499,6.650199999999998,
Tulsa,1998,100.932,94.3176,66.2886,6.61403,6.614400000000003,
Oregon,1998,105.812,99.3689,65.0645,6.44357,6.443100000000001,
Wyoming,1998,102.276,96.0379,62.596,6.23823,6.238100000000003,
Virginia,1998,104.856,98.6188,66.2624,6.2368,6.237200000000001,
Boston College,1998,106.447,100.546,69.2662,5.90121,5.900999999999996,
Notre Dame,1998,105.055,99.3773,70.5464,5.67805,5.6777000000000015,
Wisconsin Green Bay,1998,103.589,98.1364,62.378,5.45257,5.452600000000004,
Bradley,1998,99.3044,93.9193,65.4239,5.38508,5.385099999999994,
Indiana St.,1998,104.587,99.2499,67.2248,5.33726,5.337100000000007,
Miami OH,1998,102.56,97.2288,65.7743,5.33101,5.3311999999999955,
Washington St.,1998,101.141,95.8144,70.4149,5.3263,5.326599999999999,
St. Bonaventure,1998,100.237,95.0631,66.0909,5.17385,5.173899999999989,
FIU,1998,109.949,104.882,78.2427,5.06721,5.066999999999993,
LIU Brooklyn,1998,110.032,105.081,83.4613,4.95103,4.950999999999993,
SMU,1998,110.844,105.908,67.5586,4.93609,4.935999999999993,
New Mexico St.,1998,105.874,101.485,66.9344,4.38918,4.388999999999996,
Oregon St.,1998,100.693,96.3721,67.4792,4.32102,4.320899999999995,
UNC Wilmington,1998,103.091,98.7802,63.4005,4.31071,4.3108,
Texas,1998,107.894,103.785,75.6176,4.10905,4.109000000000009,
Montana St.,1998,104.504,100.434,72.0815,4.06997,4.070000000000007,
Texas Tech,1998,108.6,104.574,70.6289,4.02581,4.025999999999996,
Rider,1998,102.508,98.7511,68.4656,3.75677,3.7569000000000017,
Southern Illinois,1998,110.56,107.165,70.8672,3.39558,3.394999999999996,
Boise St.,1998,104.014,100.91,67.8463,3.10347,3.103999999999999,
Niagara,1998,108.187,105.152,66.4661,3.03514,3.0349999999999966,
Middle Tennessee St.,1998,104.52,101.572,65.9715,2.9482,2.9479999999999933,
Arkansas St.,1998,105.922,103.056,69.952,2.86596,2.8659999999999997,
Boston University,1998,101.236,98.4682,69.2859,2.76782,2.7678000000000083,
Virginia Tech,1998,101.649,98.9615,66.3036,2.68719,2.6875,
Pittsburgh,1998,107.365,104.826,70.5907,2.53901,2.5390000000000015,
St. Joseph's,1998,104.285,101.848,67.3894,2.43699,2.4369999999999976,
South Florida,1998,100.87,98.4734,67.0923,2.3964,2.3966000000000065,
Idaho,1998,102.528,100.343,67.8636,2.1847,2.1850000000000023,
Colorado,1998,105.015,102.917,69.3715,2.09801,2.097999999999999,
USC,1998,105.191,103.111,72.0357,2.08013,2.0799999999999983,
Evansville,1998,108.024,106.089,64.3449,1.93415,1.9350000000000023,
Wichita St.,1998,96.8199,94.9064,66.2397,1.91347,1.913499999999999,
Baylor,1998,100.653,98.8418,69.0875,1.81118,1.8111999999999995,
Siena,1998,106.637,105.012,77.1159,1.62492,1.625,
Youngstown St.,1998,102.883,101.292,65.4514,1.59073,1.590999999999994,
Nevada,1998,106.524,105.334,72.6356,1.18957,1.1899999999999977,
Coppin St.,1998,99.9394,98.8731,73.7083,1.06628,1.0663000000000125,
Weber St.,1998,103.976,103.038,68.4653,0.93828,0.9380000000000024,
Hofstra,1998,101.521,100.64,72.1996,0.881166,0.8810000000000002,
Penn,1998,107.757,106.912,67.1986,0.845233,0.8449999999999989,
Oral Roberts,1998,104.987,104.151,71.9611,0.835856,0.8359999999999985,
Northwestern,1998,100.457,99.7739,61.4064,0.683045,0.683099999999996,
Delaware,1998,100.17,99.5938,71.8138,0.575841,0.5762,
Davidson,1998,99.3747,98.9294,69.8273,0.445236,0.44530000000000314,
Duquesne,1998,102.197,101.985,74.4947,0.212237,0.2120000000000033,
South Carolina St.,1998,103.835,104.048,67.9747,-0.212388,-0.21300000000000807,
LSU,1998,97.4227,97.8716,64.0685,-0.448831,-0.44889999999999475,
Cal St. Northridge,1998,104.793,105.322,76.5313,-0.529244,-0.5289999999999964,
New Orleans,1998,99.8363,100.367,69.1157,-0.530241,-0.5307000000000102,
Southwestern Louisiana,1998,105.411,105.944,71.0766,-0.532428,-0.5330000000000013,
UNC Asheville,1998,100.088,100.764,68.4214,-0.675735,-0.6760000000000019,
Ohio St.,1998,101.792,102.498,67.8829,-0.706092,-0.7060000000000031,
San Diego,1998,102.855,103.707,67.1983,-0.851309,-0.8519999999999897,
St. Mary's,1998,109.355,110.602,68.4599,-1.24721,-1.2469999999999999,
Vermont,1998,101.5,102.751,69.6881,-1.25086,-1.2510000000000048,
Iowa St.,1998,99.4309,100.784,64.7036,-1.35291,-1.353100000000012,
Drexel,1998,101.064,102.476,65.6576,-1.41221,-1.4120000000000061,
Loyola MD,1998,101.541,102.953,76.4826,-1.41249,-1.4120000000000061,
BYU,1998,100.407,102.079,68.4227,-1.67153,-1.671999999999997,
Navy,1998,95.3781,97.156,71.6925,-1.77785,-1.7779000000000025,
Hartford,1998,102.914,104.715,75.2972,-1.80159,-1.801000000000002,
San Diego St.,1998,99.8267,101.709,70.9288,-1.88196,-1.8823000000000008,
UTEP,1998,98.6255,100.527,65.8123,-1.90167,-1.9014999999999986,
Northern Iowa,1998,99.1139,101.048,70.1535,-1.93365,-1.9341000000000008,
Bowling Green,1998,103.362,105.307,67.4991,-1.94451,-1.9450000000000074,
Louisiana Tech,1998,101.729,103.687,66.5603,-1.95764,-1.9579999999999984,
Lafayette,1998,101.252,103.22,71.6164,-1.96774,-1.9680000000000035,
Old Dominion,1998,98.7117,100.702,65.2093,-1.98997,-1.9903000000000048,
La Salle,1998,108.568,110.581,68.5647,-2.01297,-2.0130000000000052,
Fairfield,1998,101.171,103.429,67.9388,-2.25719,-2.2579999999999956,
Canisius,1998,105.065,107.471,64.0916,-2.40578,-2.406000000000006,
Appalachian St.,1998,99.7175,102.244,69.3171,-2.52661,-2.5264999999999986,
Marshall,1998,100.254,102.799,67.926,-2.5447,-2.5450000000000017,
Cleveland St.,1998,97.17,99.7401,71.5142,-2.57007,-2.5700999999999965,
Lamar,1998,95.7335,98.4043,67.4779,-2.67082,-2.6708,
Mount St. Mary's,1998,101.281,104.087,67.3592,-2.80567,-2.8059999999999974,
Austin Peay,1998,99.4217,102.238,68.0332,-2.8161,-2.8162999999999982,
Eastern Illinois,1998,100.113,102.988,71.6853,-2.87524,-2.875,
Nicholls St.,1998,103.526,106.478,72.7762,-2.95202,-2.951999999999998,
Portland,1998,96.876,99.8294,67.7811,-2.95334,-2.953400000000002,
Texas A&M,1998,97.1593,100.126,76.1498,-2.96634,-2.966700000000003,
East Carolina,1998,104.107,107.199,66.781,-3.092,-3.0919999999999987,
Portland St.,1998,103.696,106.849,66.1518,-3.1537,-3.153000000000006,
St. Francis NY,1998,97.5004,100.66,70.723,-3.16001,-3.1595999999999975,
Wright St.,1998,95.8469,99.063,72.3082,-3.21607,-3.2160999999999973,
Montana,1998,97.9685,101.195,67.0808,-3.22604,-3.2264999999999873,
Kent,1998,99.2369,102.642,70.5531,-3.40504,-3.4050999999999902,
Northern Illinois,1998,96.5588,100.007,68.0491,-3.44803,-3.4482,
St. Francis PA,1998,98.2136,101.769,66.8819,-3.55568,-3.555400000000006,
Georgia St.,1998,103.028,106.6,67.9081,-3.57201,-3.5719999999999885,
Cal St. Fullerton,1998,100.861,104.474,71.7874,-3.61229,-3.6129999999999995,
Fordham,1998,98.9554,102.653,68.5003,-3.69792,-3.6976000000000084,
UCF,1998,101.367,105.094,72.6613,-3.72699,-3.7269999999999897,
Rice,1998,97.9235,102.007,66.0963,-4.08315,-4.083500000000001,
Loyola Chicago,1998,100.132,104.236,65.8827,-4.10354,-4.103999999999999,
Manhattan,1998,99.9006,104.037,65.6307,-4.13657,-4.136400000000009,
Southwest Texas St.,1998,100.442,104.767,67.5792,-4.32552,-4.325000000000003,
Southeast Missouri St.,1998,105.022,109.536,66.1928,-4.51338,-4.513999999999996,
Radford,1998,101.716,106.248,71.1628,-4.53209,-4.532000000000011,
Northeastern,1998,100.127,104.864,66.8971,-4.73705,-4.737000000000009,
UTSA,1998,98.986,103.767,71.1041,-4.78118,-4.780999999999992,
DePaul,1998,99.0546,103.938,63.7845,-4.8838,-4.883400000000009,
Tulane,1998,94.3722,99.4754,71.5826,-5.10314,-5.103199999999987,
James Madison,1998,100.224,105.373,65.6193,-5.14913,-5.149000000000001,
American,1998,96.0324,101.212,66.728,-5.18005,-5.179600000000008,
Buffalo,1998,102.961,108.144,69.6549,-5.18359,-5.183000000000007,
Bucknell,1998,100.151,105.338,67.7763,-5.18659,-5.186999999999998,
Arkansas Little Rock,1998,100.147,105.839,65.7565,-5.69289,-5.691999999999993,
Towson,1998,96.6165,102.391,65.0048,-5.77426,-5.774500000000003,
Western Kentucky,1998,93.2393,99.0751,70.2523,-5.83582,-5.835800000000006,
George Mason,1998,96.5114,102.462,68.5602,-5.95024,-5.9506000000000085,
Northeast Louisiana,1998,101.865,107.841,72.8281,-5.97613,-5.975999999999999,
Eastern Washington,1998,100.725,106.747,73.1088,-6.02201,-6.022000000000006,
Southern,1998,104.241,110.499,76.3852,-6.25785,-6.257999999999996,
VCU,1998,97.2402,103.524,67.9252,-6.2834,-6.283799999999999,
Loyola Marymount,1998,99.0687,105.487,75.715,-6.41816,-6.418299999999988,
Marist,1998,102.386,109.057,65.6368,-6.67112,-6.6710000000000065,
Jackson St.,1998,92.7355,99.4902,69.1246,-6.75466,-6.7547,
St. Peter's,1998,98.2369,105.079,69.1356,-6.84215,-6.842099999999988,
Western Illinois,1998,99.4222,106.448,66.3137,-7.02528,-7.02579999999999,
Air Force,1998,97.7579,105.036,67.9094,-7.27831,-7.278099999999995,
Cal Poly,1998,108.096,115.686,75.946,-7.58959,-7.590000000000003,
Tennessee St.,1998,94.5551,102.146,71.4355,-7.59127,-7.590900000000005,
Texas Southern,1998,98.4761,106.908,72.036,-8.43197,-8.431899999999999,
The Citadel,1998,96.1284,104.931,64.2688,-8.80252,-8.802599999999998,
North Texas,1998,99.3049,108.125,80.933,-8.82035,-8.820099999999996,
Houston,1998,94.4114,103.277,70.861,-8.86518,-8.8656,
UC Santa Barbara,1998,99.0214,107.931,69.4631,-8.91002,-8.909599999999998,
Northwestern St.,1998,96.6117,105.601,71.3559,-8.98919,-8.9893,
Harvard,1998,103.001,112.163,66.8527,-9.16211,-9.161999999999992,
Morgan St.,1998,94.8834,104.357,73.7265,-9.47368,-9.473600000000005,
Wagner,1998,96.2619,105.762,73.0761,-9.50037,-9.500100000000003,
Jacksonville,1998,94.4972,104.073,70.577,-9.57592,-9.575799999999987,
Colgate,1998,98.5337,108.163,72.7441,-9.62949,-9.6293,
Eastern Kentucky,1998,94.9775,104.776,72.0627,-9.79807,-9.79849999999999,
UC Irvine,1998,92.5044,102.472,67.8058,-9.96737,-9.96759999999999,
Chattanooga,1998,101.811,111.781,62.4582,-9.97029,-9.969999999999999,
Samford,1998,99.217,109.429,64.4144,-10.2124,-10.212000000000003,
Wisconsin Milwaukee,1998,94.8296,105.382,70.47,-10.5527,-10.552400000000006,
UMBC,1998,96.4796,107.038,69.5007,-10.5589,-10.558399999999992,
Long Beach St.,1998,92.1101,102.883,66.1541,-10.7724,-10.772899999999993,
Yale,1998,94.4221,105.258,67.3299,-10.8355,-10.835899999999995,
New Hampshire,1998,97.6254,108.815,66.4112,-11.1897,-11.189599999999999,
Alcorn St.,1998,96.9026,108.101,72.2702,-11.1988,-11.198399999999992,
Sam Houston St.,1998,101.756,113.228,65.5861,-11.4716,-11.471999999999994,
Central Michigan,1998,96.2694,107.914,74.1553,-11.6441,-11.644599999999997,
Grambling St.,1998,96.784,108.53,66.5421,-11.7455,-11.745999999999995,
UT Arlington,1998,99.0724,110.851,67.7685,-11.7788,-11.778599999999997,
Western Carolina,1998,97.1618,109.065,70.8741,-11.9031,-11.903199999999998,
VMI,1998,95.5854,107.508,75.0546,-11.9223,-11.922599999999989,
Centenary,1998,95.4202,107.597,68.5479,-12.1766,-12.1768,
East Tennessee St.,1998,93.8534,106.454,66.7691,-12.6001,-12.6006,
Ohio,1998,95.1962,107.96,67.9333,-12.7634,-12.76379999999999,
Stetson,1998,100.754,113.53,66.4368,-12.776,-12.775999999999996,
Robert Morris,1998,92.9978,105.817,65.0569,-12.8187,-12.819199999999995,
UMKC,1998,95.5571,108.541,68.4639,-12.984,-12.983899999999991,
Cornell,1998,92.7899,105.853,67.832,-13.0635,-13.063099999999991,
Hampton,1998,93.8736,107.379,69.0425,-13.5054,-13.505400000000009,
Maine,1998,94.575,108.127,72.6246,-13.5522,-13.551999999999992,
Prairie View A&M,1998,88.4191,102.244,75.4013,-13.8247,-13.8249,
Lehigh,1998,94.9362,109.851,72.5672,-14.9145,-14.9148,
Maryland Eastern Shore,1998,91.3946,106.527,70.7436,-15.1321,-15.132400000000004,
Columbia,1998,88.3399,103.502,64.2935,-15.1625,-15.162099999999995,
Stephen F. Austin,1998,95.8596,111.047,71.5777,-15.1872,-15.187399999999997,
UNC Greensboro,1998,96.5107,111.81,65.0787,-15.2995,-15.299300000000002,
Norfolk St.,1998,92.1187,107.747,72.1571,-15.6281,-15.628299999999996,
Florida A&M,1998,90.2634,106.035,74.5915,-15.7713,-15.771599999999992,
Southern Utah,1998,89.9633,106.292,71.2647,-16.3284,-16.328699999999998,
Furman,1998,88.4003,104.997,66.9622,-16.5966,-16.5967,
Morehead St.,1998,91.997,108.605,70.5576,-16.6082,-16.608000000000004,
Mississippi Valley St.,1998,95.1246,111.791,73.6325,-16.6666,-16.666399999999996,
Liberty,1998,96.1168,113.014,65.1748,-16.8969,-16.897199999999998,
Georgia Southern,1998,90.976,107.981,66.7887,-17.0045,-17.004999999999995,
San Jose St.,1998,89.8736,107.196,68.4972,-17.3223,-17.322400000000002,
Central Connecticut,1998,91.353,108.712,69.9465,-17.3586,-17.35900000000001,
Holy Cross,1998,95.7734,113.152,67.3488,-17.3787,-17.378600000000006,
Alabama St.,1998,90.3132,107.858,68.5294,-17.545,-17.54480000000001,
Jacksonville St.,1998,97.2279,114.927,73.8637,-17.6989,-17.6991,
Belmont,1998,94.1911,112.101,65.5698,-17.9103,-17.909899999999993,
Texas Pan American,1998,94.9489,112.979,80.5603,-18.0304,-18.030100000000004,
Wofford,1998,92.0518,110.168,68.7702,-18.1164,-18.116200000000006,
McNeese St.,1998,95.7379,113.883,69.3409,-18.1447,-18.1451,
Monmouth,1998,91.2233,109.749,65.2341,-18.526,-18.5257,
Drake,1998,90.8909,109.578,69.0373,-18.6871,-18.6871,
North Carolina A&T,1998,94.7457,113.642,69.3926,-18.896,-18.896299999999997,
Tennessee Tech,1998,86.0697,105.206,73.0231,-19.1361,-19.136300000000006,
Dartmouth,1998,89.603,108.8,64.3194,-19.1973,-19.197000000000003,
Idaho St.,1998,94.8299,114.306,69.998,-19.4766,-19.476100000000002,
Tennessee Martin,1998,91.202,110.8,67.2,-19.5984,-19.598,
Southeastern Louisiana,1998,95.6357,115.377,75.6818,-19.7411,-19.741299999999995,
Campbell,1998,91.9784,112.893,67.2945,-20.9141,-20.914600000000007,
Brown,1998,88.1078,109.474,65.9403,-21.3662,-21.366200000000006,
Howard,1998,91.956,113.368,70.2927,-21.4124,-21.411999999999992,
Delaware St.,1998,87.4646,109.854,73.5076,-22.3898,-22.389399999999995,
Florida Atlantic,1998,89.1837,111.622,69.0624,-22.4385,-22.438299999999998,
Mercer,1998,92.5186,115.03,68.4899,-22.5117,-22.511399999999995,
Charleston Southern,1998,92.6518,115.193,73.7618,-22.5409,-22.541200000000003,
Arkansas Pine Bluff,1998,87.3848,110.298,72.2927,-22.913,-22.913200000000003,
Troy St.,1998,90.1476,113.453,75.4894,-23.3052,-23.305400000000006,
Army,1998,90.2485,113.629,70.4304,-23.3801,-23.380499999999998,
Coastal Carolina,1998,87.1773,110.876,66.4234,-23.6984,-23.698700000000002,
Winthrop,1998,87.0747,110.875,67.7315,-23.8005,-23.800299999999993,
Sacramento St.,1998,86.5974,112.164,65.8712,-25.5663,-25.566600000000008,
Chicago St.,1998,92.0758,117.903,76.1414,-25.827,-25.827200000000005,
Bethune Cookman,1998,78.1323,105.946,73.6431,-27.8134,-27.813699999999997,
Duke,1999,127.715252398448,84.7041966924244,74.2868751593871,43.0110557060234,43.0110557060236,
Michigan St.,1999,119.127874465189,87.4687126821377,64.6480140197145,31.6591617830513,31.65916178305129,
Connecticut,1999,114.489755385846,83.1116170321865,68.6554833239198,31.3781383536598,31.378138353659494,
Auburn,1999,116.404436001216,86.9268874758476,71.1589583909966,29.4775485253685,29.477548525368405,
Kentucky,1999,115.698870240103,87.6050495010933,66.6501724341042,28.0938207390099,28.0938207390097,
Maryland,1999,112.854052700315,85.458819973181,77.4712564049806,27.3952327271338,27.395232727134,
St. John's,1999,116.378918046909,89.3068211611958,69.6449463546247,27.0720968857134,27.072096885713208,
Stanford,1999,112.440016411135,86.546111405877,65.0501884268107,25.8939050052583,25.893905005258006,
Utah,1999,114.807083213624,89.2021431229866,61.6072565778693,25.6049400906372,25.6049400906374,
Ohio St.,1999,113.162861001439,87.8502999119719,69.660263631225,25.3125610894671,25.312561089467096,
Cincinnati,1999,111.004014185788,85.7640580626063,67.8059621551671,25.2399561231813,25.2399561231817,
Temple,1999,113.822421212633,89.9055550918903,61.8897050906046,23.9168661207424,23.916866120742696,
Wisconsin,1999,108.767414044078,85.5657188911687,61.2733701287317,23.2016951529096,23.201695152909295,
Miami FL,1999,106.734599990685,84.6233312153561,71.2455311479541,22.1112687753288,22.111268775328895,
North Carolina,1999,113.17189593987,92.7782395836485,65.270159636021,20.3936563562214,20.3936563562215,
Gonzaga,1999,114.141500769719,94.2035372094773,69.4782163641412,19.9379635602419,19.9379635602417,
Kansas,1999,108.01521115596,88.1168447775676,70.174830709285,19.8983663783926,19.89836637839241,
Iowa,1999,113.734976542986,94.4527998148486,71.6117977961584,19.2821767281373,19.2821767281374,
Indiana,1999,111.984963220382,93.7202002877529,70.9766623544658,18.2647629326294,18.264762932629097,
Florida,1999,109.315106962971,91.2820533333985,73.1877408284455,18.0330536295725,18.033053629572507,
Southwest Missouri St.,1999,108.819898285971,90.9434362004252,68.6169395116234,17.8764620855455,17.876462085545796,
Syracuse,1999,105.919156045938,88.4291828758086,70.2340994180541,17.4899731701299,17.48997317012939,
Arizona,1999,114.725888908767,97.5050434397249,74.1977300478786,17.2208454690418,17.220845469042104,
Louisville,1999,109.786793123302,92.6060663864444,72.8949306439587,17.1807267368573,17.180726736857608,
Mississippi,1999,108.800001527092,91.647472177322,71.4192931391227,17.1525293497698,17.152529349769992,
Minnesota,1999,109.034741751072,91.9581515621205,67.4874037914243,17.0765901889513,17.0765901889515,
Clemson,1999,111.303879926572,94.3295214422132,65.7675953650803,16.9743584843592,16.97435848435879,
UCLA,1999,106.442125696861,89.4735698441341,73.800632043028,16.9685558527267,16.968555852726894,
Miami OH,1999,110.948729723771,93.9877114347774,62.2951051729196,16.9610182889932,16.9610182889936,
Tennessee,1999,105.002196424986,88.1341337790411,70.0829955849578,16.8680626459446,16.868062645944903,
Xavier,1999,111.779325211197,95.2827271471468,72.0707818090037,16.4965980640501,16.496598064050204,
Purdue,1999,108.344447164596,92.388999898934,67.0822052043052,15.9554472656617,15.955447265662002,
Oklahoma,1999,105.837638645247,90.062897324916,67.5144854537703,15.774741320331,15.774741320331003,
Oklahoma St.,1999,109.460208206012,93.753814649078,65.7942636931306,15.7063935569339,15.706393556934003,
Creighton,1999,113.030133006968,97.613914838304,69.0919040936419,15.4162181686639,15.416218168664003,
Arkansas,1999,111.694371760642,96.3145534369937,71.7148550401214,15.3798183236487,15.379818323648294,
Rutgers,1999,108.864743036129,93.754675992135,67.5737128733236,15.1100670439939,15.110067043993993,
